Timestamp,10/25/2024 4:47:28 PM,Timestamp,10/25/2024 4:47:28 PM,Timestamp,10/25/2024 4:47:28 PM,Timestamp,10/25/2024 4:47:28 PM
Interval,0.004,Interval,0.004,Interval,0.004,Interval,0.004
Channel name,"Input 0",Channel name,"Input 1",Channel name,"Input 2",Channel name,"Input 3"
Unit,"V",Unit,"A",Unit,"V",Unit,"V"
0,0.0016325713177067827,0,1.0371208809090185E-06,0,0.00063121322579462685,0,0.0015985966681597631
0.004,0.0016325713177067827,0.004,1.0371208809090185E-06,0.004,0.00063121322579462685,0.004,0.0015985966681597631
0.008,0.0016325713177067827,0.008,1.0371208809090185E-06,0.008,0.00063121322579462685,0.008,0.0015985966681597631
0.012,-0.00083863740197643048,0.012,-2.9802324164052258E-08,0.012,-6.2584880744509736E-05,0.012,-0.00086545949372407753
0.016,-0.00083863740197643048,0.016,-2.9802324164052258E-08,0.016,-6.2584880744509736E-05,0.016,-0.00086545949372407753
0.02,-0.00083863740197643048,0.02,-2.9802324164052258E-08,0.02,-6.2584880744509736E-05,0.02,-0.00086545949372407753
0.024,-0.0019991399049246253,0.024,4.7683718662483614E-08,0.024,-0.0005435943927523132,0.024,-0.0014662743488713711
0.028,-0.0019991399049246253,0.028,4.7683718662483614E-08,0.028,-0.0005435943927523132,0.028,-0.0014662743488713711
0.032,-0.0019991399049246253,0.032,4.7683718662483614E-08,0.032,-0.0005435943927523132,0.032,-0.0014662743488713711
0.036,0.0022727252407506253,0.036,-1.8477440981712401E-07,0.036,0.00063121322579462685,0.036,0.0017702580553447041
0.04,0.0022727252407506253,0.04,-1.8477440981712401E-07,0.04,0.00063121322579462685,0.04,0.0017702580553447041
0.044,0.0022727252407506253,0.044,-1.8477440981712401E-07,0.044,0.00063121322579462685,0.044,0.0017702580553447041
0.048,0.00081717972857831293,0.048,-5.6624415911699288E-08,0.048,0.00037550928446705847,0.048,0.0001662969688354116
0.052,0.00081717972857831293,0.052,-5.6624415911699288E-08,0.052,0.00037550928446705847,0.052,0.0001662969688354116
0.056,0.00081717972857831293,0.056,-5.6624415911699288E-08,0.056,0.00037550928446705847,0.056,0.0001662969688354116
0.06,-0.0029325486977427422,0.06,-2.9802324164052259E-09,0.06,-0.0014466048149230967,0.06,-0.0031024219454778399
0.064,-0.0029325486977427422,0.064,-2.9802324164052259E-09,0.064,-0.0014466048149230967,0.064,-0.0031024219454778399
0.068,-0.0029325486977427422,0.068,-2.9802324164052259E-09,0.068,-0.0014466048149230967,0.068,-0.0031024219454778399
0.072,0.00054895881110184259,0.072,4.7683718662483614E-08,0.072,-0.00028967859087458795,0.072,4.1127207346392119E-05
0.076,0.00054895881110184259,0.076,4.7683718662483614E-08,0.076,-0.00028967859087458795,0.076,4.1127207346392119E-05
0.08,0.00054895881110184259,0.08,4.7683718662483614E-08,0.08,-0.00028967859087458795,0.08,4.1127207346392119E-05
0.084,0.0034761430904950551,0.084,6.7353252610758105E-07,0.084,0.0014251471415249789,0.084,0.0027662517289073307
0.088,0.0034761430904950551,0.088,6.7353252610758105E-07,0.088,0.0014251471415249789,0.088,0.0027662517289073307
0.092,0.0034761430904950551,0.092,6.7353252610758105E-07,0.092,0.0014251471415249789,0.092,0.0027662517289073307
0.096,-0.00028610231197490169,0.096,1.5199185323666651E-07,0.096,-0.00030040742757364678,0.096,-0.00055253509000152885
0.1,-0.00028610231197490169,0.1,1.5199185323666651E-07,0.1,-0.00030040742757364678,0.1,-0.00055253509000152885
0.104,-0.00028610231197490169,0.104,1.5199185323666651E-07,0.104,-0.00030040742757364678,0.104,-0.00055253509000152885
0.108,-0.0023192168664465467,0.108,2.5629998781084944E-07,0.108,-0.00077247624233223449,0.108,-0.0021815301288086253
0.112,-0.0023192168664465467,0.112,2.5629998781084944E-07,0.112,-0.00077247624233223449,0.112,-0.0021815301288086253
0.116,-0.0023192168664465467,0.116,2.5629998781084944E-07,0.116,-0.00077247624233223449,0.116,-0.0021815301288086253
0.12,0.001122951574501489,0.12,-2.3841859331241806E-07,0.12,0.00027894975417552912,0.12,0.00099420553411278326
0.124,0.001122951574501489,0.124,-2.3841859331241806E-07,0.124,0.00027894975417552912,0.124,0.00099420553411278326
0.128,0.001122951574501489,0.128,-2.3841859331241806E-07,0.128,0.00027894975417552912,0.128,0.00099420553411278326
0.132,0.0015288592296158808,0.132,1.0102987891613715E-06,0.132,0.00070810322213788162,0.132,0.0015521050424638415
0.136,0.0015288592296158808,0.136,1.0102987891613715E-06,0.136,0.00070810322213788162,0.136,0.0015521050424638415
0.14,0.0015288592296158808,0.14,1.0102987891613715E-06,0.14,0.00070810322213788162,0.14,0.0015521050424638415
0.144,-0.0024122001178383898,0.144,2.294778960632024E-07,0.144,-0.0011426211084497636,0.144,-0.0028628112591988597
0.148,-0.0024122001178383898,0.148,2.294778960632024E-07,0.148,-0.0011426211084497636,0.148,-0.0028628112591988597
0.152,-0.0024122001178383898,0.152,2.294778960632024E-07,0.152,-0.0011426211084497636,0.152,-0.0028628112591988597
0.156,7.1525577993725422E-05,0.156,-8.8810926008875735E-07,0.156,0.00024318696517866643,0.156,0.00037908556336674473
0.16,7.1525577993725422E-05,0.16,-8.8810926008875735E-07,0.16,0.00024318696517866643,0.16,0.00037908556336674473
0.164,7.1525577993725422E-05,0.164,-8.8810926008875735E-07,0.164,0.00024318696517866643,0.164,0.00037908556336674473
0.168,0.0036156179675828201,0.168,-4.9769881353967269E-07,0.168,0.0012892485433369006,0.168,0.0026893617325640757
0.172,0.0036156179675828201,0.172,-4.9769881353967269E-07,0.172,0.0012892485433369006,0.172,0.0026893617325640757
0.176,0.0036156179675828201,0.176,-4.9769881353967269E-07,0.176,0.0012892485433369006,0.176,0.0026893617325640757
0.18,-0.00043988230466141133,0.18,-3.6656858721784278E-07,0.18,-0.00072598461663631302,0.18,-0.00079393391573035215
0.184,-0.00043988230466141133,0.184,-3.6656858721784278E-07,0.184,-0.00072598461663631302,0.184,-0.00079393391573035215
0.188,-0.00043988230466141133,0.188,-3.6656858721784278E-07,0.188,-0.00072598461663631302,0.188,-0.00079393391573035215
0.192,-0.0030845405509794086,0.192,2.3841859331241807E-08,0.192,-0.00093698507171780302,0.192,-0.0032347442647662318
0.196,-0.0030845405509794086,0.196,2.3841859331241807E-08,0.196,-0.00093698507171780302,0.196,-0.0032347442647662318
0.2,-0.0030845405509794086,0.2,2.3841859331241807E-08,0.2,-0.00093698507171780302,0.2,-0.0032347442647662318
0.204,0.00095844274511592057,0.204,-8.0466275242941099E-08,0.204,0.00031650068262223499,0.204,0.0010085106497115285
0.208,0.00095844274511592057,0.208,-8.0466275242941099E-08,0.208,0.00031650068262223499,0.208,0.0010085106497115285
0.212,0.00095844274511592057,0.212,-8.0466275242941099E-08,0.212,0.00031650068262223499,0.212,0.0010085106497115285
0.216,0.002190470826057841,0.216,9.8347669741372461E-07,0.216,0.0011605025029481949,0.216,0.0017362834057976844
0.22,0.002190470826057841,0.22,9.8347669741372461E-07,0.22,0.0011605025029481949,0.22,0.0017362834057976844
0.224,0.002190470826057841,0.224,9.8347669741372461E-07,0.224,0.0011605025029481949,0.224,0.0017362834057976844
0.228,-0.0014805794644701161,0.228,5.6922439153339809E-07,0.228,-0.00073134903498584241,0.228,-0.00180780898379141
0.232,-0.0014805794644701161,0.232,5.6922439153339809E-07,0.232,-0.00073134903498584241,0.232,-0.00180780898379141
0.236,-0.0014805794644701161,0.236,5.6922439153339809E-07,0.236,-0.00073134903498584241,0.236,-0.00180780898379141
