Timestamp,10/25/2024 4:24:53 PM,Timestamp,10/25/2024 4:24:53 PM,Timestamp,10/25/2024 4:24:53 PM,Timestamp,10/25/2024 4:24:53 PM
Interval,0.004,Interval,0.004,Interval,0.004,Interval,0.004
Channel name,"Input 0",Channel name,"Input 1",Channel name,"Input 2",Channel name,"Input 3"
Unit,"V",Unit,"V",Unit,"V",Unit,"V"
0,0.002505183369230233,0,-0.0001358985981880783,0,0.00083148484417705797,0,0.0024354459306863505
0.004,-0.00044345858356109759,0.004,0.00041484835236360742,0.004,-0.00013232231928839202,0.004,-0.00036299230831815651
0.008,-0.00044345858356109759,0.008,0.00041484835236360742,0.008,-0.00013232231928839202,0.008,-0.00036299230831815651
0.012,-0.00044345858356109759,0.012,0.00041484835236360742,0.012,-0.00013232231928839202,0.012,-0.00036299230831815651
0.016,-0.0031006338060279967,0.016,-0.001122951574501489,0.016,-0.0015735627158619593,0.016,-0.0033080579822098006
0.02,-0.0031006338060279967,0.02,-0.001122951574501489,0.02,-0.0015735627158619593,0.02,-0.0033080579822098006
0.024,-0.0031006338060279967,0.024,-0.001122951574501489,0.024,-0.0015735627158619593,0.024,-0.0033080579822098006
0.028,0.0010478497176080773,0.028,0.00055074695055168572,0.028,8.9406972492156767E-05,0.028,0.00060260299459713668
0.032,0.0010478497176080773,0.032,0.00055074695055168572,0.032,8.9406972492156767E-05,0.032,0.00060260299459713668
0.036,0.0010478497176080773,0.036,0.00055074695055168572,0.036,8.9406972492156767E-05,0.036,0.00060260299459713668
0.04,0.0035208465767411338,0.04,0.00082254414692784232,0.04,0.00075817112673348945,0.04,0.0029271842793932128
0.044,0.0035208465767411338,0.044,0.00082254414692784232,0.044,0.00075817112673348945,0.044,0.0029271842793932128
0.048,0.0035208465767411338,0.048,0.00082254414692784232,0.048,0.00075817112673348945,0.048,0.0029271842793932128
0.052,-0.0013929606314278026,0.052,-0.00030040742757364678,0.052,-0.00041842463126329368,0.052,-0.00091910367721937162
0.056,-0.0013929606314278026,0.056,-0.00030040742757364678,0.056,-0.00041842463126329368,0.056,-0.00091910367721937162
0.06,-0.0013929606314278026,0.06,-0.00030040742757364678,0.06,-0.00041842463126329368,0.06,-0.00091910367721937162
0.064,-0.0019294024663807433,0.064,-0.00023603440737929388,0.064,-0.00043988230466141133,0.064,-0.0019598008370280764
0.068,-0.0019294024663807433,0.068,-0.00023603440737929388,0.068,-0.00043988230466141133,0.068,-0.0019598008370280764
0.072,-0.0019294024663807433,0.072,-0.00023603440737929388,0.072,-0.00043988230466141133,0.072,-0.0019598008370280764
0.076,0.0023120643086471742,0.076,0.002875328235347762,0.076,0.0011014939011033714,0.076,0.0016701222461534884
0.08,0.0023120643086471742,0.08,0.002875328235347762,0.08,0.0011014939011033714,0.08,0.0016701222461534884
0.084,0.0023120643086471742,0.084,0.002875328235347762,0.084,0.0011014939011033714,0.084,0.0016701222461534884
0.088,0.00072956089553599928,0.088,0.00099420553411278326,0.088,0.00036120416886831338,0.088,0.00049889090650623476
0.092,0.00072956089553599928,0.092,0.00099420553411278326,0.092,0.00036120416886831338,0.092,0.00049889090650623476
0.096,0.00072956089553599928,0.096,0.00099420553411278326,0.096,0.00036120416886831338,0.096,0.00049889090650623476
0.1,-0.0027734042867067032,0.1,-0.0014019013286770182,0.1,-0.0014412403965735673,0.1,-0.0022745133802004685
0.104,-0.0027734042867067032,0.104,-0.0014019013286770182,0.104,-0.0014412403965735673,0.104,-0.0022745133802004685
0.108,-0.0027734042867067032,0.108,-0.0014019013286770182,0.108,-0.0014412403965735673,0.108,-0.0022745133802004685
0.112,0.00042021277071313686,0.112,-0.00033617021657050947,0.112,0.00067949299094039145,0.112,0.00053286555605325432
0.116,0.00042021277071313686,0.116,-0.00033617021657050947,0.116,0.00067949299094039145,0.116,0.00053286555605325432
0.12,0.00042021277071313686,0.12,-0.00033617021657050947,0.12,0.00067949299094039145,0.12,0.00053286555605325432
0.124,0.0039875509731501918,0.124,0.0011301041323008617,0.124,0.0017219782901989394,0.124,0.0033742191418539968
0.128,0.0039875509731501918,0.128,0.0011301041323008617,0.128,0.0017219782901989394,0.128,0.0033742191418539968
0.132,0.0039875509731501918,0.132,0.0011301041323008617,0.132,0.0017219782901989394,0.132,0.0033742191418539968
0.136,-0.00057935718174917589,0.136,-0.0013303757506832928,0.136,-0.00055611136890121511,0.136,-0.00075995926618333258
0.14,-0.00057935718174917589,0.14,-0.0013303757506832928,0.14,-0.00055611136890121511,0.14,-0.00075995926618333258
0.144,-0.00057935718174917589,0.144,-0.0013303757506832928,0.144,-0.00055611136890121511,0.144,-0.00075995926618333258
0.148,-0.0019365550241801158,0.148,-0.00064373020194352876,0.148,-0.00092625623501874413,0.148,-0.0021922589655076841
0.152,-0.0019365550241801158,0.152,-0.00064373020194352876,0.152,-0.00092625623501874413,0.152,-0.0021922589655076841
0.156,-0.0019365550241801158,0.156,-0.00064373020194352876,0.156,-0.00092625623501874413,0.156,-0.0021922589655076841
0.16,0.0011122227378024302,0.16,0.0025033952297803899,0.16,0.00038444998171627411,0.16,0.0010943413433039989
0.164,0.0011122227378024302,0.164,0.0025033952297803899,0.164,0.00038444998171627411,0.164,0.0010943413433039989
0.168,0.0011122227378024302,0.168,0.0025033952297803899,0.168,0.00038444998171627411,0.168,0.0010943413433039989
0.172,0.0018686057250860766,0.172,-0.00098705297631341074,0.172,0.00054895881110184259,0.172,0.0018060208443415669
0.176,0.0018686057250860766,0.176,-0.00098705297631341074,0.176,0.00054895881110184259,0.176,0.0018060208443415669
0.18,0.0018686057250860766,0.18,-0.00098705297631341074,0.18,0.00054895881110184259,0.18,0.0018060208443415669
0.184,-0.0021046401324653703,0.184,-0.0008153915891284698,0.184,-0.0008815527487726658,0.184,-0.0019115210718823117
0.188,-0.0021046401324653703,0.188,-0.0008153915891284698,0.188,-0.0008815527487726658,0.188,-0.0019115210718823117
0.192,-0.0021046401324653703,0.192,-0.0008153915891284698,0.192,-0.0008815527487726658,0.192,-0.0019115210718823117
0.196,0.0004738569542084309,0.196,0.00010728836699058813,0.196,2.5033952297803896E-05,0.196,-0.00013411045873823517
0.2,0.0004738569542084309,0.2,0.00010728836699058813,0.2,2.5033952297803896E-05,0.2,-0.00013411045873823517
0.204,0.0004738569542084309,0.204,0.00010728836699058813,0.204,2.5033952297803896E-05,0.204,-0.00013411045873823517
0.208,0.0030273200885844284,0.208,0.00058650973954854841,0.208,0.0016021729470594493,0.208,0.0026875735931142326
0.212,0.0030273200885844284,0.212,0.00058650973954854841,0.212,0.0016021729470594493,0.212,0.0026875735931142326
0.216,0.0030273200885844284,0.216,0.00058650973954854841,0.216,0.0016021729470594493,0.216,0.0026875735931142326
0.22,-0.00059366229734792093,0.22,-0.0008153915891284698,0.22,-0.00030398370647333303,0.22,-0.00081360344967862667
0.224,-0.00059366229734792093,0.224,-0.0008153915891284698,0.224,-0.00030398370647333303,0.224,-0.00081360344967862667
0.228,-0.00059366229734792093,0.228,-0.0008153915891284698,0.228,-0.00030398370647333303,0.228,-0.00081360344967862667
0.232,-0.0040662291089432904,0.232,-0.0005435943927523132,0.232,-0.0016272068993572533,0.232,-0.0029629470683900754
0.236,-0.0040662291089432904,0.236,-0.0005435943927523132,0.236,-0.0016272068993572533,0.236,-0.0029629470683900754
0.24,-0.0040662291089432904,0.24,-0.0005435943927523132,0.24,-0.0016272068993572533,0.24,-0.0029629470683900754
0.244,0.0012481213359905085,0.244,0.001544952484664469,0.244,0.00060439113404697981,0.244,0.0011175871561519596
